year,industry,code,label,label,6000201001O0,6000207003O0,6000403001O0,6000901001D3,6000901002D1,6000901002D3,6000902001D2,6000903001D2,6000903016D1,6000904001D3,6000906001D6,6000908001D2,6000908001D3,6000908001D7,CO10100170O0,DR00000052,DR00000082,DR00000113,DR00000136,DR00000156,FNMKFN02,S41000210FD1,S41000210FD2,S41B0D1009O0
2017,F,42940,1,1,1.26959199,12.38794288,2.044506952,12.8196902,0.07735122,-0.227256721,2.424419947,-1.074353786,-2.124271751,0,-0.414562517,14.64089876,-1.09644275,1,0.543432196,1,3,3,3,3,1,-1.656830286,-1.13059389,0.247687917
2016,G,128820,1,1,1.809874131,0.795011668,1.525227779,16.14779846,-2.883294654,0.24538154,4.549752114,-1.806333305,-0.240362348,4,-0.034853912,18.7066814,-0.6852421,1,2.228342711,0,3,0,3,0,0,0.362660186,0.202827819,1.238198943
2015,J,39670,1,1,1.809874131,3.689931363,0.04995062,12.34074685,-0.528258761,0.24538154,2.424419947,-0.429277687,-6.350789078,4,-0.396512886,16.01028154,-1.076098636,1,0.543432196,0,3,3,3,3,0,-0.691773107,-1.447959632,1.696401441
2017,C,122800,1,1,1.809874131,1.498860852,2.044506952,12.61408071,0.07735122,-0.227256721,2.424419947,-0.019979184,-0.800057613,1,-0.418293287,15.61531972,-2.187963255,1,0.543432196,0,0,0,0,3,0,-2.005576268,-1.918378896,3.344200727
2017,C,5090,1,1,0.010679574,1.498860852,2.044506952,15.81420692,-1.23083314,0.24538154,0.075736755,-0.740524098,0.222549404,0,-0.074390318,15.76599476,0.007980668,0,0.217952759,0,0,0,0,0,0,-1.406223249,-1.039085321,0.525266414
2016,C,80440,1,1,1.809874131,1.498860852,2.044506952,13.00993839,-2.407378782,0.24538154,2.424419947,-1.204117411,-1.896772671,3,-0.601626713,15.34979449,-0.988695009,1,0.543432196,0,3,3,3,3,0,-0.726565088,-0.736637841,0.070364794
2015,C,54340,1,1,1.809874131,1.498860852,2.044506952,13.06003699,-0.569628202,0.24538154,2.424419947,-1.074353786,-0.196985157,2,-0.633696703,16.45726768,-1.20613045,1,0.665505998,0,0,3,0,0,0,-0.182876447,-0.008713005,1.391781004
2013,M,39020,1,1,1.809874131,1.498860852,2.044506952,14.84059703,-1.200089956,0.24538154,0.489070317,-1.032686897,0.116512959,1,-1.951849101,14.10459239,-0.04469974,1,0.543432196,0,0,0,0,0,0,-0.234716351,-1.226360655,0.525266414
2017,G,10420,1,1,1.809874131,1.498860852,2.074932962,13.74174251,0.07735122,-0.227256721,1.010958068,-1.004125612,-0.192829242,3,-1.951849101,13.14122745,0.125121716,0,0.30734342,0,0,0,0,0,0,-1.309404858,-0.422059123,0.121860288
2017,G,141020,1,1,1.809874131,5.157069061,0.237884016,12.6928175,0.07735122,-0.227256721,2.424419947,-1.074353786,-2.114000909,1,-1.951849101,16.15045321,0.37249682,0,0.543432196,2,3,1,3,3,0,-1.915894072,-1.790793966,1.609294353
2015,J,94860,1,1,1.809874131,1.498860852,2.044506952,11.89541443,0.07735122,0.24538154,2.424419947,-1.074353786,-0.7874199,2,-0.291770718,15.62430436,-1.225594189,1,0.543432196,0,3,3,3,0,0,1.92178368,0.902025408,2.945294358
2016,C,48870,1,1,1.809874131,1.498860852,2.044506952,13.22586871,0.07735122,0.24538154,2.424419947,-1.563458941,-2.87982883,0,-0.028911689,17.057699,0.974260915,0,1.845582703,1,1,1,1,0,0,-1.500014138,-1.516074874,3.674653701
2014,C,53590,1,1,2.440695913,0.050867647,2.044506952,12.78640435,0.07735122,-0.227256721,2.424419947,-1.074353786,-0.334407592,0,-1.951849101,15.38429586,0.144721659,0,0.543432196,0,3,0,3,3,0,0.298188246,1.486410021,0.730422846
2016,J,101730,1,1,1.809874131,1.498860852,2.044506952,13.65973416,0.07735122,-0.227256721,2.424419947,-1.074353786,0.273542029,0,-0.166854352,15.98262325,-0.11318169,1,0.22455207,0,0,3,0,0,0,-1.365135403,-1.11988268,0.525266414
2017,C,121800,1,1,1.809874131,2.165232606,2.044506952,14.2179365,0.058664844,0.24538154,2.424419947,-1.074353786,0.397150523,1,-0.34702602,17.44903064,2.221364355,0,0.543432196,2,3,1,3,1,0,2.218388535,2.380411469,2.915052767
2016,C,131100,1,1,1.809874131,1.498860852,2.044506952,13.08391939,-2.841856383,0.24538154,2.424419947,-1.613625494,-1.917160365,2,-0.267356303,16.36763577,-3.82175896,1,0.543432196,2,1,0,1,1,0,-0.615261555,-0.548786201,2.486583123
2014,C,77970,1,1,1.809874131,1.498860852,2.044506952,16.08244226,-0.384481784,-0.227256721,0.675042051,-2.842599028,-1.368134214,0,-1.951849101,19.82669308,-0.425023662,1,0.543432196,0,1,0,1,0,0,-0.466711375,1.020043126,0.525266414
2014,J,94860,1,1,1.809874131,1.498860852,2.044506952,12.5903008,-0.46079262,-0.227256721,0.095365351,-0.804758253,-2.700903162,1,-0.218487352,15.66529095,-3.35178874,1,0.543432196,0,3,1,3,0,0,-1.054222597,-0.896677279,0.628449332
2014,C,53810,1,1,1.809874131,1.498860852,2.044506952,13.60374195,-2.795402018,0.24538154,0.64595915,-1.847747472,-1.952145385,1,-0.739690776,15.41750589,-1.01175062,1,0.543432196,3,0,0,0,3,0,-3.642664222,-3.721655721,2.198468377
2013,C,8900,1,1,0.01294769,1.498860852,2.044506952,13.06651278,-2.473917816,0.24538154,0.393427607,-2.162857222,-1.833257973,0,-0.031567506,17.70052685,-1.964581226,1,1.156854662,0,0,0,0,0,0,-0.654503517,-0.437493166,0.994740004
2014,C,53660,1,1,0.248399738,1.498860852,2.044506952,15.47742827,-1.207671099,0.24538154,0.24345141,-1.376000305,-0.270170729,0,-0.224388177,17.2453487,-0.738557532,1,0.543432196,0,0,0,0,0,0,-0.635751673,0.849694137,0.525266414
2016,C,23790,1,1,1.809874131,3.021152172,2.044506952,13.94553816,-1.433987103,0.24538154,2.424419947,-0.91923633,-0.589415853,0,-1.951849101,15.53868953,-0.056348719,1,1.199450211,1,0,3,0,0,0,0.746228439,0.302566243,2.657801402
2013,J,58420,1,1,1.809874131,1.498860852,2.044506952,11.71469995,-0.029729373,0.24538154,2.424419947,-1.074353786,-3.578718908,0,-0.173621779,13.63738605,-1.90474288,1,0.543432196,1,3,3,3,3,0,-0.028775414,-0.080613159,1.050701079
2017,N,32040,1,1,1.809874131,1.498860852,2.756191522,14.52296825,-0.681571106,-0.227256721,3.679195171,-2.38524724,-0.990214914,1,-0.053248153,16.01343925,-0.803430297,1,0.543432196,1,3,1,3,0,0,-2.941436729,-2.214414334,0.883043959
2015,J,58420,1,1,1.809874131,0.307349019,2.044506952,11.34623371,0.07735122,-0.227256721,2.424419947,-1.074353786,-3.845607455,1,-1.951849101,14.46768886,0.088185743,0,0.543432196,0,3,1,3,1,0,1.047345015,0.304622603,0.532467609
2016,C,47440,1,1,1.809874131,1.498860852,2.044506952,13.58060994,-0.857358562,0.24538154,2.424419947,-0.437080086,-0.485894935,2,-0.150793255,15.93707022,-1.164821288,1,0.543432196,1,1,0,1,0,0,0.906787779,0.483958691,2.463350798
2014,C,54340,1,1,1.809874131,1.498860852,2.044506952,13.34136257,-0.192095442,0.24538154,2.424419947,-1.074353786,0.085573837,1,-0.48820839,15.46416208,-2.784147525,1,0.37873596,2,0,3,0,0,0,-0.447250807,-0.504817001,0.4961777
2014,J,46390,1,1,1.809874131,1.498860852,2.044506952,12.88772486,0.07735122,-0.227256721,2.424419947,-1.074353786,-0.236482946,1,-0.099801323,14.96784114,-0.239969972,0,0.543432196,0,0,0,0,0,0,1.097512345,1.296069066,1.088064988
2017,C,109740,1,1,1.175951199,1.498860852,2.044506952,14.21543623,0.07735122,-0.227256721,2.424419947,-0.54434003,-0.37637857,0,-1.951849101,17.0334763,-1.620055256,0,0.543432196,0,1,0,1,0,0,-1.578280924,-1.083968399,1.180598604
2016,C,110570,1,1,1.809874131,1.498860852,2.044506952,15.20070226,-1.155031013,0.24538154,3.308955378,-3.193057562,-1.449589525,0,-0.363830754,19.44772744,-0.865651131,0,0.543432196,0,0,0,0,0,0,-1.105199952,-0.853499171,2.126340769
2014,J,58420,1,1,1.809874131,1.498860852,2.044506952,11.24288475,-0.434344689,0.24538154,2.424419947,-1.074353786,-4.361779437,0,-0.212596817,13.17153958,-2.429882118,1,0.543432196,3,3,1,3,3,0,-0.266215574,-0.078216723,0.074491217
2017,G,11810,1,1,1.809874131,1.498860852,2.044506952,15.56152447,-1.199690049,-0.227256721,0.108384874,-2.32971843,-0.764920778,0,-1.951849101,19.59414746,2.949105922,0,2.719691375,0,3,0,3,3,0,0.290594994,1.311277135,0.620253013
2015,M,900050,1,1,3.675955119,1.498860852,2.044506952,15.48609353,-1.323169214,0.24538154,2.424419947,-1.074353786,0.280931783,0,-0.194784215,18.19417905,-0.838882569,1,0.543432196,0,0,0,0,0,0,-0.448468521,-1.113035015,2.04929537
2015,C,47770,1,1,1.809874131,4.151223015,2.044506952,12.53169632,-0.685688901,0.24538154,2.424419947,-1.074353786,-3.331389063,4,-1.544854663,15.36910195,-2.368238015,1,2.721177776,1,1,3,1,0,0,-1.510537582,-1.625841965,0.881065538
2015,F,5960,1,1,1.809874131,2.352506843,5.969852593,15.55453272,-0.572394934,-0.227256721,4.02266273,-2.099396962,-1.352048008,3,-0.067671927,18.02720043,-0.672742133,1,0.543432196,0,3,0,3,0,1,-1.176058424,-0.686645759,3.424355075
2017,C,3800,1,1,1.809874131,1.498860852,2.044506952,15.17390475,-0.27236651,0.24538154,2.424419947,-1.074353786,1.282031814,0,-1.951849101,14.43431033,0.33510252,0,2.316533497,0,0,0,0,0,0,0.032126712,-0.346715947,0.525266414
2017,M,900180,1,1,1.809874131,1.498860852,2.044506952,15.28254123,-0.156051977,0.24538154,2.424419947,-1.074353786,0.581677303,2,-1.951849101,15.79227143,0.21228214,0,0.543432196,0,0,0,0,0,0,-2.324245309,-1.692398242,0.030400673
2015,G,66430,1,1,1.809874131,2.854091237,2.044506952,12.40606739,-0.191216731,-0.227256721,2.424419947,-0.069045968,-2.007972713,2,-0.002368111,15.69744347,-1.473246509,1,0.543432196,3,3,3,3,3,0,3.71122097,3.332379906,3.892415506
2013,C,90120,1,1,1.809874131,1.498860852,0.190900667,14.02339961,-0.525456965,-0.227256721,0.106023976,-1.622264655,-0.814579747,1,-0.058533469,15.17658141,-0.384701803,0,0.834688322,0,0,0,0,1,0,-0.160725591,0.178351453,0.605895323
2016,C,86830,1,1,1.809874131,0.04872584,2.403816405,13.1243386,-0.681991159,-0.227256721,2.424419947,-1.757827931,-2.011858554,3,-0.052560353,15.35214089,-1.441904846,1,0.543432196,3,0,0,0,0,0,-1.629012194,-2.352840908,1.814824119
2013,C,53810,1,1,0.471107133,5.437913486,0.853365888,13.59379043,-2.388501378,0.24538154,0.970823531,-1.751100426,-1.635676459,0,-0.041751678,15.44851233,-0.50354744,1,0.543432196,0,0,0,0,3,0,0.139862886,0.233278848,2.185806477
2013,G,11810,1,1,1.809874131,1.498860852,1.327897713,16.39020769,-2.143431635,-0.227256721,0.496126271,-4.406316344,-2.147821667,2,-0.466027066,20.43278574,-6.608564596,1,0.543432196,0,0,0,1,0,0,-2.66716374,-2.385949711,3.831231658
2013,C,6390,1,1,1.809874131,1.498860852,2.044506952,15.35951938,-2.411334059,0.24538154,1.036662639,-5.284615049,-1.581090047,0,-1.951849101,18.70868805,-4.037632916,1,0.543432196,0,0,0,0,0,0,-0.445033579,-1.139087841,0.525266414
2016,C,36500,1,1,1.936310105,1.498860852,0.764097525,12.6613768,-1.313327939,-0.227256721,0.011697944,-2.42343125,-6.905818243,0,-0.324217355,17.07045654,-8.715863088,1,0.543432196,0,0,0,0,3,0,-2.934089359,-2.51885171,3.041332607
2015,H,117930,1,1,1.809874131,1.498860852,3.700556837,18.07207249,-2.331275951,0.24538154,0.382873094,-2.154797296,-1.024379916,3,-1.951849101,19.45661713,-0.00717425,0,0.543432196,0,0,0,0,0,0,-1.203581599,-0.205053625,0.123951763
2016,C,72520,1,1,1.809874131,2.169382356,2.044506952,13.2539913,-1.979111255,0.24538154,2.424419947,-0.647067992,-1.904570531,3,-0.993149374,16.21074061,-0.966042246,1,0.543432196,1,3,3,3,1,0,-0.519350545,-1.234588344,2.881193491
2016,C,60900,1,1,1.27056404,1.498860852,0.2895657,12.32669783,0.07735122,-0.227256721,2.424419947,-0.432650687,-6.284298668,0,-1.951849101,16.7557801,-0.55452081,1,0.543432196,1,3,1,3,0,0,-0.072332733,0.187364426,0.525266414
2016,C,83470,1,1,1.809874131,1.498860852,0.29896237,13.77640575,-0.457171263,-0.227256721,2.424419947,-0.5505864,-0.301481676,0,-0.02260176,15.39532249,-0.177375345,0,0.543432196,0,0,0,0,0,0,0.545535353,-0.161458181,1.933755535
2016,F,5980,1,1,1.809874131,1.498860852,0.040553951,13.67626948,-0.396836904,-0.227256721,2.424419947,-0.536187964,-0.610909627,2,-0.091318562,15.39917518,-0.693743087,1,0.543432196,0,0,0,0,0,1,3.262081023,3.140730808,2.566850523
2013,C,60910,1,1,1.809874131,1.498860852,2.044506952,11.4948047,-0.417026704,0.24538154,2.424419947,-1.074353786,-1.349011253,1,-1.951849101,15.34870257,0.065575145,0,0.543432196,0,0,0,0,1,0,-0.695940595,-0.449499507,0.525266414
2015,C,89530,1,1,1.809874131,1.498860852,0.416420743,14.10627841,-2.482388375,0.24538154,2.424419947,-1.566333411,-0.925605407,1,-0.036580429,16.19312439,-1.548564034,1,0.543432196,0,1,0,1,0,0,-0.953727868,-0.321097144,2.720771743
2017,J,66790,1,1,1.809874131,1.498860852,2.044506952,12.86805855,-0.324960966,0.24538154,2.424419947,-1.074353786,-1.089483773,0,-0.070090999,14.69521074,-0.939944009,1,0.543432196,0,0,0,0,0,0,-3.40613008,-3.287651736,1.687979016
2015,C,33430,1,1,1.809874131,1.498860852,2.044506952,14.32041198,-1.672544389,0.24538154,0.953010706,-1.693439451,-0.962827589,1,-0.523852483,15.84596984,-0.704852137,1,0.543432196,0,3,1,3,3,0,-0.649505532,-0.573812906,0.444399574
2015,C,14940,1,1,1.809874131,0.282450514,2.131312981,14.43096008,-2.188133291,0.24538154,0.776887059,-1.903269807,-2.331713136,0,-0.035801307,17.37037154,-0.059756188,1,0.543432196,0,3,3,3,0,0,-0.981708308,-0.02505532,2.81064862
2014,C,71970,1,1,1.809874131,1.498860852,6.895424568,16.48479541,-0.712044244,0.24538154,0.450831202,-2.651447227,-1.115571624,2,-0.058663406,18.90511399,-0.479320434,1,0.543432196,0,1,0,1,0,0,-1.721324848,-0.244283462,0.287143301
2016,C,117670,1,1,0.000959077,0.343358146,2.044506952,13.43961827,-0.451333598,0.24538154,2.424419947,-1.074353786,-0.802838674,0,-0.033348893,16.86070195,-3.15677131,0,0.543432196,1,1,0,1,0,0,0.799080449,0.269873822,1.756828096
2016,C,54630,1,1,0.886604393,0.729151107,0.566767459,12.02788601,-0.317993476,-0.227256721,2.424419947,-0.129681527,-2.41152116,0,-1.951849101,14.73535147,0.576646347,0,0.543432196,2,3,3,3,3,0,0.240310209,0.494794007,2.133236983
2017,C,65160,1,1,0.457606442,0.564499705,2.044506952,13.87918826,0.075210561,0.24538154,2.424419947,-1.074353786,-0.63972463,0,-1.951849101,15.99368224,-0.413014377,1,0.543432196,0,1,0,1,0,0,-1.116825527,-0.43547412,0.863485846
2017,C,73010,1,1,1.809874131,1.498860852,2.044506952,12.95460531,0.07735122,0.24538154,0.37928591,-1.817368808,-2.517513844,2,-0.273544042,17.10727535,-0.459167391,1,0.543432196,0,1,3,1,0,0,-0.467718413,0.353091042,0.525266414
2015,J,35620,1,1,6.867626431,0.405604408,2.044506952,13.02737904,-0.60654647,0.24538154,2.424419947,-1.074353786,-4.327215644,0,-1.951849101,16.09888857,-0.061865208,1,0.543432196,0,3,3,3,0,0,1.867747784,2.126571118,2.686177624
2016,C,101680,1,1,1.809874131,1.498860852,2.044506952,14.05744308,0.07735122,-0.227256721,2.424419947,-1.074353786,0.314426092,2,-0.409403559,15.26672421,-0.869310142,1,0.732698978,0,0,0,0,0,0,0.187157669,-0.195795687,0.525266414
2015,C,73640,1,1,1.809874131,1.498860852,2.044506952,13.23754949,-2.296907304,0.24538154,2.424419947,-1.557439193,-0.583361991,1,-0.422716362,16.11755387,-2.742820768,1,0.47952543,0,0,0,0,0,0,0.727697587,1.018382558,0.746193694
2015,F,5980,1,1,1.809874131,1.498860852,0.115727309,13.74376237,0.07735122,-0.227256721,0.167251519,-0.10623592,-0.377280573,1,-0.10178112,15.20965605,-0.372948446,0,2.358529109,0,0,0,0,0,1,-0.37752857,0.118066251,0.525266414
2017,C,159910,1,1,1.809874131,1.498860852,2.044506952,13.03597896,-0.972208054,0.24538154,2.424419947,-0.464940407,-1.898374173,1,-0.347831238,14.82292232,-2.074258503,1,0.543432196,1,3,1,3,3,0,-1.024480804,-0.609240802,0.574466679
2015,C,80440,1,1,1.809874131,1.498860852,2.044506952,13.33845034,-2.468799103,0.24538154,0.176571164,-1.691948669,-1.28476478,2,-0.087862314,15.80260008,-0.343798255,1,0.543432196,0,3,1,3,3,0,1.037928785,1.126685398,2.421238676
2014,F,800,1,1,0.047509459,1.498860852,2.044506952,16.85597102,-0.882685047,0.24538154,1.339561187,-3.057911038,-0.810437639,0,-0.276590339,19.14280089,-1.062046075,1,1.782589284,0,0,0,0,0,1,0.853137602,0.915125002,1.337459193
2014,C,21050,1,1,1.809874131,1.498860852,0.515085775,14.84180695,-1.093174652,0.24538154,0.150178854,-1.047854008,0.044389507,1,-1.951849101,16.39933888,-0.229908395,1,0.419531698,0,0,0,0,0,0,-0.840373393,-0.70835816,0.525266414
2017,C,113810,1,1,1.809874131,1.498860852,0.735907516,13.66266009,-1.286903479,0.24538154,0.178264951,-1.324238531,-0.289292052,1,-0.01943793,15.20458273,-0.394128528,0,1.300839618,0,0,0,0,0,0,-0.857366029,-0.370356,2.270709037
2017,R,35480,1,1,1.809874131,1.498860852,2.044506952,13.3107547,0.017753954,-0.227256721,2.424419947,-1.074353786,-0.997766352,4,-1.997143212,15.96060561,-1.695991842,1,0.543432196,3,3,1,3,3,0,-1.88733859,-1.833933759,1.320162133
2013,C,4740,1,1,1.809874131,1.498860852,0.148615653,13.72455007,0.07735122,-0.227256721,0.370434712,-0.936666773,-1.774166444,2,-0.265239962,16.414017,-1.895586825,1,0.543432196,0,0,0,0,1,0,-2.972345895,-3.958847398,2.007409354
2014,C,78780,1,1,1.809874131,1.498860852,2.845459885,13.29719359,-2.96058481,0.24538154,0.212373077,-2.239471778,-2.166466163,1,-0.149209034,15.81133684,-2.478883056,1,0.543432196,0,0,0,0,3,0,-0.601231009,-0.6599893,1.819854963
2014,G,39850,1,1,1.809874131,1.498860852,2.044506952,11.22843513,-1.472814925,0.24538154,2.424419947,-0.243420877,-8.997089409,3,-0.237621137,13.68794046,-3.550902731,1,0.543432196,4,0,0,0,3,0,0.279110093,-0.069536303,1.089760778
2013,J,39670,1,1,1.809874131,1.498860852,0.181503998,12.16609161,-1.058869911,0.24538154,2.424419947,-2.156795106,-6.142368585,2,-0.380986193,16.19807826,-7.335756939,1,0.543432196,2,3,3,3,3,0,-2.679706171,-2.752067218,2.235832287
2017,R,52190,1,1,8.440294901,1.498860852,2.044506952,12.55732116,-0.708474446,-0.227256721,2.424419947,-0.666040769,-3.317340771,0,-0.03595553,15.66739416,-4.160473957,1,0.543432196,0,3,1,3,3,0,-1.343437239,-1.938389348,2.568433261
2015,C,37340,1,1,1.809874131,1.498860852,2.044506952,12.47786602,-1.792491399,0.24538154,2.424419947,-1.518941232,-4.205137061,2,-0.546928498,15.61620835,-4.068819875,1,0.543432196,2,0,0,0,1,0,2.012285171,1.666336487,3.735589093
2015,C,52860,1,1,0.760885961,1.498860852,2.044506952,13.16254954,-0.162277229,0.24538154,2.424419947,-0.130217128,-1.250846709,0,-0.993234455,15.80442689,-2.967875072,1,0.543432196,0,0,1,0,0,0,-0.140170102,0.034323969,1.142895536
2017,C,155960,1,1,1.809874131,1.498860852,2.044506952,13.7446724,0.07735122,-0.227256721,2.424419947,-1.074353786,-0.242457109,4,-1.270726138,15.21092586,-1.344666504,1,0.543432196,1,1,0,1,1,0,-2.911251802,-2.427259034,1.386637107
2015,C,23790,1,1,0.288577794,1.498860852,0.392929068,13.52160096,-2.254675175,0.24538154,2.424419947,-1.846603925,-0.678235587,0,-0.211652352,15.64563841,-0.75672455,1,1.199450211,0,0,0,0,0,0,-0.071797064,0.57410686,0.525266414
2016,G,16920,1,1,1.809874131,1.498860852,0.895650902,13.93822659,-0.982123947,-0.227256721,0.231995886,-1.421236367,-0.117704413,0,-1.951849101,14.26703423,-0.140016664,1,0.431530444,1,0,1,0,0,0,0.550514635,0.170374354,0.525266414
2015,C,82390,1,1,1.809874131,1.498860852,2.044506952,11.85386859,-3.73670809,0.24538154,2.424419947,-2.721343003,-11.95054464,4,-3.871264999,15.57822464,-5.858977773,1,0.543432196,1,0,0,0,3,0,0.553704084,0.813446349,2.494383758
2014,C,4740,1,1,1.809874131,1.498860852,2.044506952,13.03822626,0.07735122,-0.227256721,2.424419947,-0.323090106,-3.550695079,3,-0.360469868,16.00729647,-1.226730604,1,0.543432196,0,0,0,0,1,0,-0.905592604,-1.803004262,1.882825304
2016,C,83650,1,1,1.809874131,1.498860852,0.604354139,15.23827095,-1.699795463,0.24538154,0.25349138,-1.608140638,-0.19901198,3,-1.951849101,17.2778011,0.116541808,0,0.543432196,0,0,0,0,0,0,0.662436641,0.283162858,0.919333869
2015,G,12170,1,1,1.809874131,0.13828014,2.044506952,13.39514312,-0.24213261,0.24538154,2.424419947,-1.074353786,-2.950837123,4,-0.751721038,15.96230247,-0.794373057,1,0.543432196,0,1,0,3,3,0,-0.740022121,-1.496582192,2.69426089
2013,F,42940,1,1,1.809874131,0.342956558,2.044506952,12.51660844,0.07735122,-0.227256721,0.024776264,-0.553676906,-1.189082386,4,-0.529226963,16.1351562,0.122955446,0,1.306239054,1,3,3,3,3,1,-0.937487783,-0.482487341,1.755301885
2013,G,680,1,1,0.081531199,1.498860852,2.044506952,16.46775186,-0.284119835,0.24538154,0.040561454,-0.167989487,0.132546319,0,-0.010746032,16.73885156,-0.083015158,0,2.535510618,0,0,0,0,0,0,0.294999957,0.037775809,0.525266414
2013,C,11330,1,1,1.809874131,0.431707679,3.240120017,13.36000437,-1.259482546,-0.227256721,0.12355639,-1.822581603,-1.844074529,3,-0.178857575,15.02071653,-1.123245982,1,0.543432196,0,3,0,3,1,0,0.31612132,0.059060693,0.525266414
2015,C,54630,1,1,1.809874131,1.498860852,0.0875373,11.40426148,0.07735122,-0.227256721,2.424419947,-1.074353786,-4.642192373,4,-0.112227576,13.71009732,-1.407470415,1,0.543432196,0,3,0,3,1,0,0.677152239,0.316348894,2.796686615
2016,H,11200,1,1,1.809874131,4.066755507,2.695113169,17.52590585,-0.26805236,0.24538154,0.170597049,-1.640617875,-1.046041243,4,-0.23495063,19.49583036,-0.587898313,1,0.543432196,0,3,0,3,0,0,-3.377366576,-2.593532764,3.088871257
2013,G,51780,1,1,1.809874131,1.498860852,2.044506952,13.52348752,-2.55768493,0.24538154,0.171237412,-1.530372612,-1.40541593,1,-1.951849101,14.30619227,-0.261121744,1,1.05426538,0,3,0,3,1,0,-1.910805104,-1.977213378,0.056346262
2015,J,18700,1,1,1.809874131,1.538486374,2.044506952,12.52838423,-1.48404246,0.24538154,2.424419947,-1.074353786,-3.732340433,4,-0.133353702,16.29803722,1.584547062,0,0.543432196,1,3,3,3,0,0,-0.989523635,-1.091277461,2.216161121
2013,C,25620,1,1,1.809874131,1.498860852,0.773494195,13.63350397,-1.774695766,-0.227256721,0.503832793,-2.460110332,-0.592511663,4,-0.547103849,15.40336215,-1.152314953,1,0.543432196,0,3,0,3,1,0,-2.238231751,-1.869129976,1.496637361
2016,G,56730,1,1,1.809874131,1.498860852,2.044506952,12.85882891,-0.760842334,-0.227256721,2.424419947,-0.924657229,-2.244682621,1,-0.995661941,14.16798173,-1.088440594,1,0.543432196,0,3,3,3,3,0,-3.265083199,-3.119351478,1.354586673
2017,C,73570,1,1,1.546302149,0.857659518,2.044506952,12.54115321,0.048570604,0.24538154,2.424419947,-1.074353786,-1.021003515,0,-0.526477546,15.39938424,-1.976191656,1,0.543432196,3,3,3,3,0,0,-0.872180549,-1.364339808,0.851841421
2013,F,14350,1,1,1.809874131,1.498860852,4.001250271,14.44500789,0.07735122,-0.227256721,1.218886779,-2.354184413,-0.988123921,3,-0.809019826,18.23684385,-0.096000636,1,0.543432196,0,0,0,0,0,1,0.437374727,0.90301925,0.499625807
2014,E,43910,1,1,1.809874131,1.498860852,2.044506952,12.95745991,-0.722907423,-0.227256721,0.484138012,-1.328688777,-2.06845648,2,-1.951849101,15.97905779,-3.226402001,1,0.543432196,1,3,3,3,3,0,-2.260088206,-2.30815509,0.834487835
2014,G,900100,1,1,1.809874131,5.779799406,12.04010128,12.67436052,-1.20684319,-0.227256721,0.308218953,-2.074311015,-1.118315092,3,-0.001201027,15.68691685,0.395011508,0,0.865285125,0,1,1,1,0,0,-0.838278053,-0.71472407,1.112880051
2015,C,170790,1,1,1.809874131,0.398643536,2.044506952,13.1257094,0.07735122,-0.227256721,2.424419947,-1.074353786,-0.013421513,1,-0.133633353,14.59571911,-0.3123763,0,0.228151694,0,1,0,1,0,0,-1.470177345,-1.843086985,0.460735686
2016,C,109070,1,1,1.809874131,0.990451544,0.284867365,13.50127858,-0.056069023,-0.227256721,0.121173332,-1.308674081,-1.699550361,4,-0.24967782,15.47220681,-1.163307604,1,0.543432196,0,3,0,3,1,0,-2.593821873,-2.382567952,2.629368654
2016,F,78940,1,1,1.809874131,2.83186999,2.044506952,13.39401495,-1.108809305,0.24538154,2.424419947,-0.331253664,-1.138913248,1,-0.252444524,15.57598758,-1.148749138,1,0.543432196,1,3,1,3,3,1,-0.647089761,-0.391842327,1.856823189
2016,G,11810,1,1,1.809874131,1.498860852,2.044506952,15.69901138,-3.454300313,-0.227256721,0.471273408,-4.812416996,-1.625296151,0,-0.027784556,19.65079039,-3.598332929,1,0.543432196,0,3,0,3,1,0,-1.711967491,-1.86273092,3.477037622
2013,C,25440,1,1,0.104968399,1.498860852,4.74828552,13.8869072,-0.878738051,0.24538154,0.041073173,-1.535491679,-0.98115193,0,-0.010383898,15.68175201,-1.222360252,1,0.543432196,0,3,1,3,0,0,-0.224210633,-0.395720285,0.525266414
2017,J,10280,1,1,1.809874131,1.498860852,1.534624449,13.44419384,0.07735122,-0.227256721,0.081549362,-1.012124593,-0.792611573,1,-0.060982494,14.38385535,-0.385886979,1,0.554517595,0,0,0,0,0,0,-1.406907937,-1.517219874,0.525266414
2014,L,1000,1,1,1.809874131,1.498860852,2.044506952,12.79446168,-0.669270809,0.24538154,2.424419947,-0.664902156,-0.435568849,3,-1.951849101,12.01250865,0.062124512,0,2.721177776,0,0,0,0,0,0,-0.469081665,-1.041519973,0.525266414
2014,H,28670,1,1,1.809874131,6.401324983,2.044506952,17.60527922,-0.543459215,0.24538154,0.719526496,-1.195977731,-0.537017273,4,-1.951849101,20.81994425,0.948125111,0,0.543432196,0,3,0,3,0,0,-2.283789224,-2.342053502,1.32994119
2014,C,1520,1,1,1.809874131,1.498860852,2.044506952,15.90262019,-0.690540846,0.24538154,0.358668525,-0.54904971,-1.013089963,3,-1.951849101,20.10115701,4.216187846,0,0.543432196,0,3,0,3,0,0,-0.945866945,-1.956859227,0.728218319
2015,C,89890,1,1,0.070730647,1.498860852,3.399863404,12.76365191,-2.108555099,0.24538154,2.424419947,-2.101102959,-0.618467814,0,-0.005588183,15.24791543,-0.143460255,1,0.639708694,0,0,3,0,0,0,0.192415167,0.833919241,1.092530569
